date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:14:05	2187/2187	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:09:57%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fpizza-index%2Fbroccoli-garlic-pizza	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed1e48.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/broccoli-garlic-pizza)
18:14:05	2343/2343	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:09:57%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fpizza-index%2Fbroccoli-garlic-pizza&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed2e36.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/broccoli-garlic-pizza)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2023:08:45%20GMT	https://www.bupkis.org/index.php/pizza-index/pizza-dough	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/pizza-index/pizza-dough.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/broccoli-garlic-pizza)
18:14:05	59096/59096	------	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Dec%202024%2022:53:46%20GMT	https://www.bupkis.org/baking-steel-outbound-link	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/baking-steel-outbound-link.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/broccoli-garlic-pizza)
18:14:05	6821/6821	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:02%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/182	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/182.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/roasted-red-pepper-sausage-mushroom-pizza)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:53:49%20GMT	https://www.bupkis.org/?p=182	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index7b17.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/roasted-red-pepper-sausage-mushroom-pizza)
18:14:05	2308/2308	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:03%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fpizza-index%2Froasted-red-pepper-sausage-mushroom-pizza	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed521a.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/roasted-red-pepper-sausage-mushroom-pizza)
18:14:05	2464/2464	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:03%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fpizza-index%2Froasted-red-pepper-sausage-mushroom-pizza&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed0d51.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/roasted-red-pepper-sausage-mushroom-pizza)
18:14:05	6180/6180	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:08%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/179	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/179.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/pesto-garlic-pizza)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:53:54%20GMT	https://www.bupkis.org/?p=179	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/indexccf8.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/pesto-garlic-pizza)
18:14:05	2217/2217	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:09%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fpizza-index%2Fpesto-garlic-pizza	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embedf3b9.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/pesto-garlic-pizza)
18:14:05	2370/2370	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:09%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fpizza-index%2Fpesto-garlic-pizza&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embedb561.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/pesto-garlic-pizza)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2023:08:46%20GMT	https://www.bupkis.org/index.php/favorites/basil-pesto	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/favorites/basil-pesto.html	(from https://www.bupkis.org/index.php/recipes-2/pizza-index/pesto-garlic-pizza)
18:14:05	5947/5947	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:14%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/1032	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/1032.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/gambas-ajillo-garlic-shrimp)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:00%20GMT	https://www.bupkis.org/?p=1032	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index5579.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/gambas-ajillo-garlic-shrimp)
18:14:05	2230/2230	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:15%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Fgambas-ajillo-garlic-shrimp	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed7265.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/gambas-ajillo-garlic-shrimp)
18:14:05	2386/2386	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:15%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Fgambas-ajillo-garlic-shrimp&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed3d0a.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/gambas-ajillo-garlic-shrimp)
18:14:05	4485/4485	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:20%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/132	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/132.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/guacamole)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:03%20GMT	https://www.bupkis.org/?p=132	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index31a3.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/guacamole)
18:14:05	2134/2134	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:22%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Fguacamole	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed4dbe.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/guacamole)
18:14:05	2290/2290	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:22%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Fguacamole&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embedb38b.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/guacamole)
18:14:05	5299/5299	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:26%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/123	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/123.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/lemon-garlic-hummus)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:06%20GMT	https://www.bupkis.org/?p=123	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/indexb8c4.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/lemon-garlic-hummus)
18:14:05	2184/2184	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:28%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Flemon-garlic-hummus	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed9f60.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/lemon-garlic-hummus)
18:14:05	2340/2340	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:28%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Flemon-garlic-hummus&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embeda20f.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/lemon-garlic-hummus)
18:14:05	6747/6747	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:32%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/4030	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/4030.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/roasted-garlic-and-lemon-hummus)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:09%20GMT	https://www.bupkis.org/?p=4030	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/indexebb3.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/roasted-garlic-and-lemon-hummus)
18:14:05	2235/2235	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:34%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Froasted-garlic-and-lemon-hummus	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed7d23.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/roasted-garlic-and-lemon-hummus)
18:14:05	2391/2391	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:34%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Froasted-garlic-and-lemon-hummus&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed298c.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/roasted-garlic-and-lemon-hummus)
18:14:05	9007/9007	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:38%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/2427	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/2427.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/awesome-potato-latkes)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:12%20GMT	https://www.bupkis.org/?p=2427	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/indexc5de.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/awesome-potato-latkes)
18:14:05	2236/2236	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:40%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Fawesome-potato-latkes	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed49d3.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/awesome-potato-latkes)
18:14:05	2392/2392	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:40%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Fawesome-potato-latkes&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embeda478.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/awesome-potato-latkes)
18:14:05	6762/6762	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:41%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/2958	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/2958.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/shrimp-cocktail)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:16%20GMT	https://www.bupkis.org/?p=2958	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/indexc04f.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/shrimp-cocktail)
18:14:05	2155/2155	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:46%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Fshrimp-cocktail	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embedc8db.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/shrimp-cocktail)
18:14:05	2311/2311	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:47%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fappetizers%2Fshrimp-cocktail&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed089e.html	(from https://www.bupkis.org/index.php/recipes-2/appetizers/shrimp-cocktail)
18:14:05	7673/7673	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:47%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/6254	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/6254.html	(from https://www.bupkis.org/index.php/beijing-style-moo-shu-pork)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:19%20GMT	https://www.bupkis.org/?p=6254	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index79c1.html	(from https://www.bupkis.org/index.php/beijing-style-moo-shu-pork)
18:14:05	2164/2164	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:50%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Fbeijing-style-moo-shu-pork	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embedf305.html	(from https://www.bupkis.org/index.php/beijing-style-moo-shu-pork)
18:14:05	2324/2324	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:52%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Fbeijing-style-moo-shu-pork&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed0d14.html	(from https://www.bupkis.org/index.php/beijing-style-moo-shu-pork)
18:14:05	4712/4712	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:53%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/6209	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/6209.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/aunt-josies-special-from-aunt-josies-restaurant-syracuse-ny)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:22%20GMT	https://www.bupkis.org/?p=6209	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index3d92.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/aunt-josies-special-from-aunt-josies-restaurant-syracuse-ny)
18:14:05	2417/2417	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:10:56%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Faunt-josies-special-from-aunt-josies-restaurant-syracuse-ny	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embeda6d0.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/aunt-josies-special-from-aunt-josies-restaurant-syracuse-ny)
18:14:05	2579/2579	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:10:58%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Faunt-josies-special-from-aunt-josies-restaurant-syracuse-ny&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed684c.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/aunt-josies-special-from-aunt-josies-restaurant-syracuse-ny)
18:14:05	5599/5599	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:01%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/2677	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/2677.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/baked-stuffed-shells-with-cheese)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:25%20GMT	https://www.bupkis.org/?p=2677	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/indexbee1.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/baked-stuffed-shells-with-cheese)
18:14:05	2234/2234	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:01%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fbaked-stuffed-shells-with-cheese	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed9ec3.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/baked-stuffed-shells-with-cheese)
18:14:05	2390/2390	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:11:01%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fbaked-stuffed-shells-with-cheese&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed8a6c.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/baked-stuffed-shells-with-cheese)
18:14:05	4830/4830	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:07%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/159	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/159.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/basil-pesto-penne-with-chicken-and-mushrooms)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:29%20GMT	https://www.bupkis.org/?p=159	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/indexb950.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/basil-pesto-penne-with-chicken-and-mushrooms)
18:14:05	2294/2294	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:08%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fbasil-pesto-penne-with-chicken-and-mushrooms	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embedc05d.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/basil-pesto-penne-with-chicken-and-mushrooms)
18:14:05	2450/2450	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:11:10%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fbasil-pesto-penne-with-chicken-and-mushrooms&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed84d5.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/basil-pesto-penne-with-chicken-and-mushrooms)
18:14:05	7995/7995	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:10%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/554	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/554.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/beef-stew)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:32%20GMT	https://www.bupkis.org/?p=554	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index0971.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/beef-stew)
18:14:05	2119/2119	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:12%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fbeef-stew	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embeda4b3.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/beef-stew)
18:14:05	2275/2275	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:11:12%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fbeef-stew&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed8a15.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/beef-stew)
18:14:05	8974/8974	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:12%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/3349	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/3349.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/chicken-andouille-sausage-gumbo-giant-pot)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:35%20GMT	https://www.bupkis.org/?p=3349	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index0e8b.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/chicken-andouille-sausage-gumbo-giant-pot)
18:14:05	2306/2306	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:14%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fchicken-andouille-sausage-gumbo-giant-pot	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embeddf35.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/chicken-andouille-sausage-gumbo-giant-pot)
18:14:05	2459/2459	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:11:14%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fchicken-andouille-sausage-gumbo-giant-pot&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed6a8f.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/chicken-andouille-sausage-gumbo-giant-pot)
18:14:05	8847/8847	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:14%20GMT	https://www.bupkis.org/index.php/wp-json/wp/v2/pages/129	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/wp/v2/pages/129.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/chicken-and-smoked-sausage-gumbo)
18:14:05	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Dec%202024%2022:54:38%20GMT	https://www.bupkis.org/?p=129	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index1c00.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/chicken-and-smoked-sausage-gumbo)
18:14:05	2234/2234	------	200	untouched ('')	application/json	date:Sun,%2029%20Dec%202024%2023:11:17%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fchicken-and-smoked-sausage-gumbo	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embedff5e.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/chicken-and-smoked-sausage-gumbo)
18:14:05	2390/2390	------	200	untouched ('')	text/xml	date:Sun,%2029%20Dec%202024%2023:11:17%20GMT	https://www.bupkis.org/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.bupkis.org%2Findex.php%2Frecipes-2%2Fentrees%2Fchicken-and-smoked-sausage-gumbo&format=xml	/home/steph/Desktop/bupkis.dotorg/www.bupkis.org/index.php/wp-json/oembed/1.0/embed5aff.html	(from https://www.bupkis.org/index.php/recipes-2/entrees/chicken-and-smoked-sausage-gumbo)
